population_id,step,K,mu
2,610,130.5,0.0530901699437494
2,611,130.55,0.0518738131458573
2,612,130.6,0.0506279051952931
2,613,130.65,0.0493720948047069
2,614,130.7,0.0481261868541427
2,615,130.75,0.0469098300562506
2,616,130.8,0.0457422070843493
2,617,130.85,0.0446417320502101
2,618,130.9,0.0436257601025131
2,619,130.95,0.0427103137257859
2,620,131,0.0419098300562505
2,621,131.05,0.0412369331995614
2,622,131.1,0.0407022351411175
2,623,131.15,0.0403141683887137
2,624,131.2,0.0400788529868552
2,625,131.25,0.04
2,626,131.3,0.0400788529868552
2,627,131.35,0.0403141683887137
2,628,131.4,0.0407022351411175
2,629,131.45,0.0412369331995614
2,630,131.5,0.0419098300562506
2,631,131.55,0.0427103137257859
2,632,131.6,0.0436257601025131
2,633,131.65,0.04464173205021
2,634,131.7,0.0457422070843493
2,635,131.75,0.0469098300562505
2,636,131.8,0.0481261868541428
2,637,131.85,0.0493720948047068
2,638,131.9,0.0506279051952931
2,639,131.95,0.0518738131458572
2,640,132,0.0530901699437494
2,641,132.05,0.0542577929156508
2,642,132.1,0.0553582679497899
2,643,132.15,0.0563742398974869
2,644,132.2,0.0572896862742141
2,645,132.25,0.0580901699437495
2,646,132.3,0.0587630668004386
2,647,132.35,0.0592977648588825
2,648,132.4,0.0596858316112863
2,649,132.45,0.0599211470131448
2,650,132.5,0.06
2,651,132.55,0.0599211470131448
2,652,132.6,0.0596858316112863
2,653,132.65,0.0592977648588825
2,654,132.7,0.0587630668004386
2,655,132.75,0.0580901699437495
2,656,132.8,0.0572896862742142
2,657,132.85,0.0563742398974869
2,658,132.9,0.05535826794979
2,659,132.95,0.0542577929156508
2,660,133,0.0530901699437496
2,661,133.05,0.0518738131458572
2,662,133.1,0.0506279051952932
2,663,133.15,0.049372094804707
2,664,133.2,0.0481261868541427
2,665,133.25,0.0469098300562505
2,666,133.3,0.0457422070843493
2,667,133.35,0.0446417320502102
2,668,133.4,0.0436257601025131
2,669,133.45,0.0427103137257859
2,670,133.5,0.0419098300562506
2,671,133.55,0.0412369331995615
2,672,133.6,0.0407022351411175
2,673,133.65,0.0403141683887137
2,674,133.7,0.0400788529868552
2,675,133.75,0.04
2,676,133.8,0.0400788529868552
2,677,133.85,0.0403141683887137
2,678,133.9,0.0407022351411174
2,679,133.95,0.0412369331995614
2,680,134,0.0419098300562505
2,681,134.05,0.0427103137257858
2,682,134.1,0.043625760102513
2,683,134.15,0.04464173205021
2,684,134.2,0.0457422070843492
2,685,134.25,0.0469098300562504
2,686,134.3,0.0481261868541428
2,687,134.35,0.0493720948047069
2,688,134.4,0.050627905195293
2,689,134.45,0.0518738131458571
2,690,134.5,0.0530901699437495
2,691,134.55,0.0542577929156507
2,692,134.6,0.0553582679497899
2,693,134.65,0.0563742398974869
2,694,134.7,0.0572896862742141
2,695,134.75,0.0580901699437494
2,696,134.8,0.0587630668004386
2,697,134.85,0.0592977648588825
2,698,134.9,0.0596858316112863
2,699,134.95,0.0599211470131448
2,700,135,0.06
2,701,135.05,0.0599211470131448
2,702,135.1,0.0596858316112863
2,703,135.15,0.0592977648588826
2,704,135.2,0.0587630668004387
2,705,135.25,0.0580901699437495
2,706,135.3,0.0572896862742142
2,707,135.35,0.056374239897487
2,708,135.4,0.0553582679497899
2,709,135.45,0.0542577929156508
2,710,135.5,0.0530901699437496
2,711,135.55,0.0518738131458573
2,712,135.6,0.0506279051952931
2,713,135.65,0.0493720948047069
2,714,135.7,0.0481261868541429
2,715,135.75,0.0469098300562505
2,716,135.8,0.0457422070843493
2,717,135.85,0.0446417320502101
2,718,135.9,0.0436257601025132
2,719,135.95,0.0427103137257859
2,720,136,0.0419098300562505
2,721,136.05,0.0412369331995614
2,722,136.1,0.0407022351411175
2,723,136.15,0.0403141683887137
2,724,136.2,0.0400788529868552
2,725,136.25,0.04
2,726,136.3,0.0400788529868552
2,727,136.35,0.0403141683887137
2,728,136.4,0.0407022351411175
2,729,136.45,0.0412369331995614
2,730,136.5,0.0419098300562505
2,731,136.55,0.0427103137257859
2,732,136.6,0.043625760102513
2,733,136.65,0.04464173205021
2,734,136.7,0.0457422070843493
2,735,136.75,0.0469098300562505
2,736,136.8,0.0481261868541426
2,737,136.85,0.0493720948047069
2,738,136.9,0.0506279051952931
2,739,136.95,0.0518738131458572
2,740,137,0.0530901699437494
2,741,137.05,0.0542577929156508
2,742,137.1,0.0553582679497899
2,743,137.15,0.0563742398974868
2,744,137.2,0.0572896862742141
2,745,137.25,0.0580901699437495
2,746,137.3,0.0587630668004386
2,747,137.35,0.0592977648588825
2,748,137.4,0.0596858316112863
2,749,137.45,0.0599211470131448
2,750,137.5,0.06
2,751,137.55,0.0599211470131448
2,752,137.6,0.0596858316112863
2,753,137.65,0.0592977648588825
2,754,137.7,0.0587630668004387
2,755,137.75,0.0580901699437495
2,756,137.8,0.0572896862742141
2,757,137.85,0.056374239897487
2,758,137.9,0.05535826794979
2,759,137.95,0.0542577929156507
2,760,138,0.0530901699437495
2,761,138.05,0.0518738131458574
2,762,138.1,0.0506279051952932
2,763,138.15,0.0493720948047069
2,764,138.2,0.0481261868541428
2,765,138.25,0.0469098300562505
2,766,138.3,0.0457422070843493
2,767,138.35,0.04464173205021
2,768,138.4,0.0436257601025132
2,769,138.45,0.0427103137257859
2,770,138.5,0.0419098300562505
2,771,138.55,0.0412369331995614
2,772,138.6,0.0407022351411175
2,773,138.65,0.0403141683887137
2,774,138.7,0.0400788529868552
2,775,138.75,0.04
2,776,138.8,0.0400788529868552
2,777,138.85,0.0403141683887137
2,778,138.9,0.0407022351411175
2,779,138.95,0.0412369331995613
2,780,139,0.0419098300562505
2,781,139.05,0.0427103137257859
2,782,139.1,0.0436257601025131
2,783,139.15,0.04464173205021
2,784,139.2,0.0457422070843492
2,785,139.25,0.0469098300562505
2,786,139.3,0.0481261868541427
2,787,139.35,0.0493720948047069
2,788,139.4,0.050627905195293
2,789,139.45,0.0518738131458572
2,790,139.5,0.0530901699437494
2,791,139.55,0.0542577929156507
2,792,139.6,0.05535826794979
2,793,139.65,0.0563742398974869
2,794,139.7,0.0572896862742141
2,795,139.75,0.0580901699437494
2,796,139.8,0.0587630668004386
2,797,139.85,0.0592977648588825
2,798,139.9,0.0596858316112863
2,799,139.95,0.0599211470131448
2,800,140,0.06
2,801,140.05,0.0599211470131448
2,802,140.1,0.0596858316112863
2,803,140.15,0.0592977648588825
2,804,140.2,0.0587630668004387
2,805,140.25,0.0580901699437495
2,806,140.3,0.0572896862742142
2,807,140.35,0.0563742398974869
2,808,140.4,0.05535826794979
2,809,140.45,0.0542577929156508
2,810,140.5,0.0530901699437496
2,811,140.55,0.0518738131458573
2,812,140.6,0.0506279051952931
2,813,140.65,0.0493720948047069
2,814,140.7,0.0481261868541428
2,815,140.75,0.0469098300562506
2,816,140.8,0.0457422070843493
2,817,140.85,0.0446417320502101
2,818,140.9,0.0436257601025131
2,819,140.95,0.0427103137257859
2,820,141,0.0419098300562506
2,821,141.05,0.0412369331995614
2,822,141.1,0.0407022351411175
2,823,141.15,0.0403141683887137
2,824,141.2,0.0400788529868552
2,825,141.25,0.04
2,826,141.3,0.0400788529868552
2,827,141.35,0.0403141683887137
2,828,141.4,0.0407022351411175
2,829,141.45,0.0412369331995614
2,830,141.5,0.0419098300562505
2,831,141.55,0.0427103137257859
2,832,141.6,0.0436257601025131
2,833,141.65,0.04464173205021
2,834,141.7,0.0457422070843493
2,835,141.75,0.0469098300562505
2,836,141.8,0.0481261868541427
2,837,141.85,0.0493720948047069
2,838,141.9,0.0506279051952931
2,839,141.95,0.0518738131458571
2,840,142,0.0530901699437494
2,841,142.05,0.0542577929156507
2,842,142.1,0.0553582679497899
2,843,142.15,0.0563742398974869
2,844,142.2,0.0572896862742141
2,845,142.25,0.0580901699437495
2,846,142.3,0.0587630668004386
2,847,142.35,0.0592977648588825
2,848,142.4,0.0596858316112863
2,849,142.45,0.0599211470131448
2,850,142.5,0.06
2,851,142.55,0.0599211470131448
2,852,142.6,0.0596858316112863
2,853,142.65,0.0592977648588825
2,854,142.7,0.0587630668004386
2,855,142.75,0.0580901699437494
2,856,142.8,0.0572896862742141
2,857,142.85,0.056374239897487
2,858,142.9,0.05535826794979
2,859,142.95,0.0542577929156507
2,860,143,0.0530901699437495
2,861,143.05,0.0518738131458574
2,862,143.1,0.0506279051952932
2,863,143.15,0.0493720948047069
2,864,143.2,0.0481261868541428
2,865,143.25,0.0469098300562505
2,866,143.3,0.0457422070843492
2,867,143.35,0.0446417320502101
2,868,143.4,0.0436257601025132
2,869,143.45,0.0427103137257859
2,870,143.5,0.0419098300562505
2,871,143.55,0.0412369331995614
2,872,143.6,0.0407022351411175
2,873,143.65,0.0403141683887137
2,874,143.7,0.0400788529868552
2,875,143.75,0.04
2,876,143.8,0.0400788529868552
2,877,143.85,0.0403141683887137
2,878,143.9,0.0407022351411175
2,879,143.95,0.0412369331995613
2,880,144,0.0419098300562505
2,881,144.05,0.0427103137257859
2,882,144.1,0.0436257601025131
2,883,144.15,0.0446417320502099
2,884,144.2,0.0457422070843493
2,885,144.25,0.0469098300562505
2,886,144.3,0.0481261868541427
2,887,144.35,0.0493720948047068
2,888,144.4,0.0506279051952932
2,889,144.45,0.0518738131458572
2,890,144.5,0.0530901699437494
2,891,144.55,0.0542577929156508
2,892,144.6,0.05535826794979
2,893,144.65,0.0563742398974868
2,894,144.7,0.057289686274214
2,895,144.75,0.0580901699437495
2,896,144.8,0.0587630668004386
2,897,144.85,0.0592977648588825
2,898,144.9,0.0596858316112863
2,899,144.95,0.0599211470131448
2,900,145,0.06
2,901,145.05,0.0599211470131448
2,902,145.1,0.0596858316112863
2,903,145.15,0.0592977648588825
2,904,145.2,0.0587630668004387
2,905,145.25,0.0580901699437496
2,906,145.3,0.0572896862742141
2,907,145.35,0.0563742398974869
2,908,145.4,0.0553582679497901
2,909,145.45,0.0542577929156506
2,910,145.5,0.0530901699437495
2,911,145.55,0.0518738131458573
2,912,145.6,0.0506279051952933
2,913,145.65,0.0493720948047068
2,914,145.7,0.0481261868541428
2,915,145.75,0.0469098300562506
2,916,145.8,0.0457422070843494
2,917,145.85,0.04464173205021
2,918,145.9,0.0436257601025131
2,919,145.95,0.042710313725786
2,920,146,0.0419098300562505
2,921,146.05,0.0412369331995614
2,922,146.1,0.0407022351411175
2,923,146.15,0.0403141683887137
2,924,146.2,0.0400788529868552
2,925,146.25,0.04
2,926,146.3,0.0400788529868552
2,927,146.35,0.0403141683887136
2,928,146.4,0.0407022351411175
2,929,146.45,0.0412369331995614
2,930,146.5,0.0419098300562505
2,931,146.55,0.0427103137257859
2,932,146.6,0.0436257601025131
2,933,146.65,0.04464173205021
2,934,146.7,0.0457422070843491
2,935,146.75,0.0469098300562506
2,936,146.8,0.0481261868541427
2,937,146.85,0.0493720948047068
2,938,146.9,0.050627905195293
2,939,146.95,0.0518738131458573
2,940,147,0.0530901699437494
2,941,147.05,0.0542577929156506
2,942,147.1,0.05535826794979
2,943,147.15,0.0563742398974869
2,944,147.2,0.0572896862742141
2,945,147.25,0.0580901699437494
2,946,147.3,0.0587630668004387
2,947,147.35,0.0592977648588825
2,948,147.4,0.0596858316112863
2,949,147.45,0.0599211470131448
2,950,147.5,0.06
2,951,147.55,0.0599211470131448
2,952,147.6,0.0596858316112863
2,953,147.65,0.0592977648588825
2,954,147.7,0.0587630668004386
2,955,147.75,0.0580901699437495
2,956,147.8,0.0572896862742142
2,957,147.85,0.0563742398974869
2,958,147.9,0.05535826794979
2,959,147.95,0.0542577929156508
2,960,148,0.0530901699437497
2,961,148.05,0.0518738131458572
2,962,148.1,0.0506279051952932
2,963,148.15,0.049372094804707
2,964,148.2,0.0481261868541427
2,965,148.25,0.0469098300562505
2,966,148.3,0.0457422070843494
2,967,148.35,0.0446417320502102
2,968,148.4,0.0436257601025131
2,969,148.45,0.0427103137257859
2,970,148.5,0.0419098300562506
2,971,148.55,0.0412369331995613
2,972,148.6,0.0407022351411175
2,973,148.65,0.0403141683887137
2,974,148.7,0.0400788529868552
2,975,148.75,0.04
2,976,148.8,0.0400788529868552
2,977,148.85,0.0403141683887137
2,978,148.9,0.0407022351411174
2,979,148.95,0.0412369331995614
2,980,149,0.0419098300562505
2,981,149.05,0.0427103137257858
2,982,149.1,0.0436257601025132
2,983,149.15,0.04464173205021
2,984,149.2,0.0457422070843492
2,985,149.25,0.0469098300562504
2,986,149.3,0.0481261868541428
2,987,149.35,0.0493720948047068
2,988,149.4,0.050627905195293
2,989,149.45,0.0518738131458571
2,990,149.5,0.0530901699437495
2,991,149.55,0.0542577929156507
2,992,149.6,0.0553582679497899
2,993,149.65,0.056374239897487
2,994,149.7,0.0572896862742141
2,995,149.75,0.0580901699437494
2,996,149.8,0.0587630668004386
2,997,149.85,0.0592977648588825
2,998,149.9,0.0596858316112863
2,999,149.95,0.0599211470131448
2,1000,150,0.06
3,0,200,0.08
3,1,199.9,0.0799802624146293
3,2,199.8,0.0799210691371309
3,3,199.7,0.0798224785841232
3,4,199.6,0.0796845880525791
3,5,199.5,0.0795075336238055
3,6,199.4,0.0792914900291476
3,7,199.3,0.0790366704775499
3,8,199.2,0.0787433264451452
3,9,199.1,0.0784117474270777
3,10,199,0.0780422606518061
3,11,198.9,0.077635230758169
3,12,198.8,0.0771910594355301
3,13,198.7,0.0767101850273592
3,14,198.6,0.0761930820986408
3,15,198.5,0.0756402609675347
3,16,198.4,0.0750522672017545
3,17,198.3,0.0744296810801577
3,18,198.2,0.0737731170200806
3,19,198.1,0.0730832229709825
3,20,198,0.0723606797749979
3,21,197.9,0.0716062004950276
3,22,197.8,0.0708205297110316
3,23,197.7,0.0700044427852184
3,24,197.6,0.0691587450968565
3,25,197.5,0.0682842712474619
3,26,197.4,0.0673818842371476
3,27,197.3,0.0664524746129461
3,28,197.2,0.0654969595899476
3,29,197.1,0.0645162821461191
3,30,197,0.0635114100916989
3,31,196.9,0.0624833351140852
3,32,196.8,0.0614330717991599
3,33,196.7,0.0603616566300149
3,34,196.6,0.0592701469640686
3,35,196.5,0.0581596199895819
3,36,196.4,0.0570311716626029
3,37,196.3,0.0558859156253912
3,38,196.2,0.0547249821073871
3,39,196.1,0.0535495168098117
3,40,196,0.0523606797749979
3,41,195.9,0.0511596442415692
3,42,195.8,0.0499475954865942
3,43,195.7,0.0487257296558617
3,44,195.6,0.047495252583429
3,45,195.5,0.0462573786016092
3,46,195.4,0.0450133293425722
3,47,195.3,0.0437643325327406
3,48,195.2,0.0425116207811725
3,49,195.1,0.0412564303631251
3,50,195,0.04
3,51,194.9,0.0387435696368749
3,52,194.8,0.0374883792188275
3,53,194.7,0.0362356674672594
3,54,194.6,0.0349866706574278
3,55,194.5,0.0337426213983908
3,56,194.4,0.032504747416571
3,57,194.3,0.0312742703441383
3,58,194.2,0.0300524045134058
3,59,194.1,0.0288403557584308
3,60,194,0.0276393202250021
3,61,193.9,0.0264504831901883
3,62,193.8,0.0252750178926129
3,63,193.7,0.0241140843746088
3,64,193.6,0.0229688283373971
3,65,193.5,0.0218403800104181
3,66,193.4,0.0207298530359314
3,67,193.3,0.0196383433699851
3,68,193.2,0.0185669282008401
3,69,193.1,0.0175166648859148
3,70,193,0.0164885899083011
3,71,192.9,0.0154837178538809
3,72,192.8,0.0145030404100524
3,73,192.7,0.0135475253870539
3,74,192.6,0.0126181157628525
3,75,192.5,0.0117157287525381
3,76,192.4,0.0108412549031435
3,77,192.3,0.00999555721478161
3,78,192.2,0.00917947028896843
3,79,192.1,0.00839379950497238
3,80,192,0.00763932022500211
3,81,191.9,0.00691677702901753
3,82,191.8,0.00622688297991941
3,83,191.7,0.00557031891984225
3,84,191.6,0.00494773279824545
3,85,191.5,0.00435973903246529
3,86,191.4,0.00380691790135922
3,87,191.3,0.00328981497264076
3,88,191.2,0.00280894056446995
3,89,191.1,0.00236476924183098
3,90,191,0.00195773934819386
3,91,190.9,0.00158825257292228
3,92,190.8,0.00125667355485476
3,93,190.7,0.00096332952245011
3,94,190.6,0.00070850997085245
3,95,190.5,0.000492466376194496
3,96,190.4,0.000315411947420886
3,97,190.3,0.000177521415876798
3,98,190.2,7.89308628691351e-05
3,99,190.1,1.97375853707368e-05
3,100,190,0
3,101,189.9,1.97375853707368e-05
3,102,189.8,7.89308628691351e-05
3,103,189.7,0.000177521415876798
3,104,189.6,0.000315411947420886
3,105,189.5,0.000492466376194489
3,106,189.4,0.000708509970852457
3,107,189.3,0.000963329522450103
3,108,189.2,0.00125667355485475
3,109,189.1,0.00158825257292227
3,110,189,0.00195773934819386
3,111,188.9,0.00236476924183098
3,112,188.8,0.00280894056446994
3,113,188.7,0.00328981497264075
3,114,188.6,0.00380691790135921
3,115,188.5,0.0043597390324653
3,116,188.4,0.00494773279824546
3,117,188.3,0.00557031891984226
3,118,188.2,0.00622688297991939
3,119,188.1,0.00691677702901752
3,120,188,0.00763932022500209
3,121,187.9,0.00839379950497239
3,122,187.8,0.00917947028896843
3,123,187.7,0.00999555721478161
3,124,187.6,0.0108412549031435
3,125,187.5,0.0117157287525381
3,126,187.4,0.0126181157628525
3,127,187.3,0.0135475253870539
3,128,187.2,0.0145030404100524
3,129,187.1,0.0154837178538809
3,130,187,0.0164885899083011
3,131,186.9,0.0175166648859148
3,132,186.8,0.0185669282008401
3,133,186.7,0.0196383433699852
3,134,186.6,0.0207298530359314
3,135,186.5,0.0218403800104181
3,136,186.4,0.0229688283373971
3,137,186.3,0.0241140843746088
3,138,186.2,0.0252750178926129
3,139,186.1,0.0264504831901883
3,140,186,0.0276393202250021
3,141,185.9,0.0288403557584308
3,142,185.8,0.0300524045134058
3,143,185.7,0.0312742703441383
3,144,185.6,0.032504747416571
3,145,185.5,0.0337426213983908
3,146,185.4,0.0349866706574278
3,147,185.3,0.0362356674672594
3,148,185.2,0.0374883792188275
3,149,185.1,0.0387435696368749
3,150,185,0.04
3,151,184.9,0.0412564303631251
3,152,184.8,0.0425116207811725
3,153,184.7,0.0437643325327406
3,154,184.6,0.0450133293425722
3,155,184.5,0.0462573786016092
3,156,184.4,0.047495252583429
3,157,184.3,0.0487257296558617
3,158,184.2,0.0499475954865942
3,159,184.1,0.0511596442415692
3,160,184,0.0523606797749979
3,161,183.9,0.0535495168098116
3,162,183.8,0.0547249821073871
3,163,183.7,0.0558859156253912
3,164,183.6,0.0570311716626029
3,165,183.5,0.0581596199895818
3,166,183.4,0.0592701469640686
3,167,183.3,0.0603616566300149
3,168,183.2,0.0614330717991599
3,169,183.1,0.0624833351140852
3,170,183,0.0635114100916989
3,171,182.9,0.064516282146119
3,172,182.8,0.0654969595899476
3,173,182.7,0.0664524746129461
3,174,182.6,0.0673818842371475
3,175,182.5,0.0682842712474619
3,176,182.4,0.0691587450968565
3,177,182.3,0.0700044427852184
3,178,182.2,0.0708205297110316
3,179,182.1,0.0716062004950276
3,180,182,0.0723606797749979
3,181,181.9,0.0730832229709825
3,182,181.8,0.0737731170200806
3,183,181.7,0.0744296810801577
3,184,181.6,0.0750522672017545
3,185,181.5,0.0756402609675347
3,186,181.4,0.0761930820986408
3,187,181.3,0.0767101850273593
3,188,181.2,0.0771910594355301
3,189,181.1,0.077635230758169
3,190,181,0.0780422606518061
3,191,180.9,0.0784117474270777
3,192,180.8,0.0787433264451452
3,193,180.7,0.0790366704775499
3,194,180.6,0.0792914900291476
3,195,180.5,0.0795075336238055
3,196,180.4,0.0796845880525791
3,197,180.3,0.0798224785841232
3,198,180.2,0.0799210691371309
3,199,180.1,0.0799802624146293
3,200,180,0.08
3,201,179.9,0.0799802624146293
3,202,179.8,0.0799210691371309
3,203,179.7,0.0798224785841232
3,204,179.6,0.0796845880525791
3,205,179.5,0.0795075336238055
3,206,179.4,0.0792914900291476
3,207,179.3,0.0790366704775499
3,208,179.2,0.0787433264451452
3,209,179.1,0.0784117474270777
3,210,179,0.0780422606518061
3,211,178.9,0.077635230758169
3,212,178.8,0.0771910594355301
3,213,178.7,0.0767101850273592
3,214,178.6,0.0761930820986408
3,215,178.5,0.0756402609675347
3,216,178.4,0.0750522672017546
3,217,178.3,0.0744296810801578
3,218,178.2,0.0737731170200806
3,219,178.1,0.0730832229709825
3,220,178,0.0723606797749979
3,221,177.9,0.0716062004950276
3,222,177.8,0.0708205297110316
3,223,177.7,0.0700044427852184
3,224,177.6,0.0691587450968565
3,225,177.5,0.0682842712474619
3,226,177.4,0.0673818842371476
3,227,177.3,0.0664524746129461
3,228,177.2,0.0654969595899476
3,229,177.1,0.0645162821461191
3,230,177,0.0635114100916989
3,231,176.9,0.0624833351140852
3,232,176.8,0.0614330717991599
3,233,176.7,0.0603616566300149
3,234,176.6,0.0592701469640686
3,235,176.5,0.0581596199895819
3,236,176.4,0.0570311716626029
3,237,176.3,0.0558859156253912
3,238,176.2,0.0547249821073872
3,239,176.1,0.0535495168098117
3,240,176,0.0523606797749979
3,241,175.9,0.0511596442415692
3,242,175.8,0.0499475954865942
3,243,175.7,0.0487257296558617
3,244,175.6,0.047495252583429
3,245,175.5,0.0462573786016093
3,246,175.4,0.0450133293425722
3,247,175.3,0.0437643325327406
3,248,175.2,0.0425116207811726
3,249,175.1,0.0412564303631252
3,250,175,0.04
3,251,174.9,0.0387435696368749
3,252,174.8,0.0374883792188275
3,253,174.7,0.0362356674672594
3,254,174.6,0.0349866706574278
3,255,174.5,0.0337426213983907
3,256,174.4,0.032504747416571
3,257,174.3,0.0312742703441383
3,258,174.2,0.0300524045134058
3,259,174.1,0.0288403557584308
3,260,174,0.0276393202250021
3,261,173.9,0.0264504831901884
3,262,173.8,0.0252750178926129
3,263,173.7,0.0241140843746087
3,264,173.6,0.0229688283373971
3,265,173.5,0.0218403800104181
3,266,173.4,0.0207298530359314
3,267,173.3,0.0196383433699851
3,268,173.2,0.0185669282008401
3,269,173.1,0.0175166648859148
3,270,173,0.0164885899083011
3,271,172.9,0.015483717853881
3,272,172.8,0.0145030404100524
3,273,172.7,0.0135475253870539
3,274,172.6,0.0126181157628524
3,275,172.5,0.0117157287525381
3,276,172.4,0.0108412549031435
3,277,172.3,0.00999555721478161
3,278,172.2,0.00917947028896843
3,279,172.1,0.00839379950497239
3,280,172,0.00763932022500211
3,281,171.9,0.00691677702901754
3,282,171.8,0.00622688297991941
3,283,171.7,0.00557031891984223
3,284,171.6,0.00494773279824545
3,285,171.5,0.00435973903246527
3,286,171.4,0.00380691790135921
3,287,171.3,0.00328981497264075
3,288,171.2,0.00280894056446995
3,289,171.1,0.00236476924183099
3,290,171,0.00195773934819386
3,291,170.9,0.00158825257292228
3,292,170.8,0.00125667355485476
3,293,170.7,0.00096332952245011
3,294,170.6,0.00070850997085245
3,295,170.5,0.000492466376194489
3,296,170.4,0.000315411947420886
3,297,170.3,0.000177521415876798
3,298,170.2,7.89308628691351e-05
3,299,170.1,1.97375853707368e-05
3,300,170,0
3,301,169.9,1.97375853707368e-05
3,302,169.8,7.89308628691351e-05
3,303,169.7,0.000177521415876798
3,304,169.6,0.000315411947420879
3,305,169.5,0.000492466376194496
3,306,169.4,0.000708509970852457
3,307,169.3,0.00096332952245011
3,308,169.2,0.00125667355485476
3,309,169.1,0.00158825257292227
3,310,169,0.00195773934819386
3,311,168.9,0.00236476924183097
3,312,168.8,0.00280894056446993
3,313,168.7,0.00328981497264074
3,314,168.6,0.0038069179013592
3,315,168.5,0.0043597390324653
3,316,168.4,0.00494773279824546
3,317,168.3,0.00557031891984226
3,318,168.2,0.0062268829799194
3,319,168.1,0.00691677702901752
3,320,168,0.00763932022500209
3,321,167.9,0.00839379950497238
3,322,167.8,0.00917947028896841
3,323,167.7,0.00999555721478159
3,324,167.6,0.0108412549031435
3,325,167.5,0.0117157287525381
3,326,167.4,0.0126181157628524
3,327,167.3,0.0135475253870539
3,328,167.2,0.0145030404100524
3,329,167.1,0.0154837178538809
3,330,167,0.016488589908301
3,331,166.9,0.0175166648859148
3,332,166.8,0.0185669282008402
3,333,166.7,0.0196383433699851
3,334,166.6,0.0207298530359314
3,335,166.5,0.0218403800104181
3,336,166.4,0.0229688283373971
3,337,166.3,0.0241140843746087
3,338,166.2,0.0252750178926129
3,339,166.1,0.0264504831901883
3,340,166,0.0276393202250021
3,341,165.9,0.0288403557584307
3,342,165.8,0.0300524045134058
3,343,165.7,0.0312742703441383
3,344,165.6,0.032504747416571
3,345,165.5,0.0337426213983908
3,346,165.4,0.0349866706574278
3,347,165.3,0.0362356674672594
3,348,165.2,0.0374883792188274
3,349,165.1,0.0387435696368749
3,350,165,0.0399999999999999
3,351,164.9,0.0412564303631251
3,352,164.8,0.0425116207811725
3,353,164.7,0.0437643325327405
3,354,164.6,0.0450133293425722
3,355,164.5,0.0462573786016092
3,356,164.4,0.047495252583429
3,357,164.3,0.0487257296558616
3,358,164.2,0.0499475954865942
3,359,164.1,0.0511596442415691
3,360,164,0.0523606797749979
3,361,163.9,0.0535495168098116
3,362,163.8,0.0547249821073871
3,363,163.7,0.0558859156253913
3,364,163.6,0.0570311716626029
3,365,163.5,0.0581596199895819
3,366,163.4,0.0592701469640686
3,367,163.3,0.0603616566300149
3,368,163.2,0.0614330717991598
3,369,163.1,0.0624833351140852
3,370,163,0.0635114100916989
3,371,162.9,0.064516282146119
3,372,162.8,0.0654969595899476
3,373,162.7,0.0664524746129461
3,374,162.6,0.0673818842371476
3,375,162.5,0.0682842712474619
3,376,162.4,0.0691587450968565
3,377,162.3,0.0700044427852183
3,378,162.2,0.0708205297110316
3,379,162.1,0.0716062004950276
3,380,162,0.0723606797749979
3,381,161.9,0.0730832229709825
3,382,161.8,0.0737731170200806
3,383,161.7,0.0744296810801577
3,384,161.6,0.0750522672017545
3,385,161.5,0.0756402609675347
3,386,161.4,0.0761930820986408
3,387,161.3,0.0767101850273592
3,388,161.2,0.0771910594355301
3,389,161.1,0.077635230758169
3,390,161,0.0780422606518061
3,391,160.9,0.0784117474270777
3,392,160.8,0.0787433264451452
3,393,160.7,0.0790366704775499
3,394,160.6,0.0792914900291475
3,395,160.5,0.0795075336238055
3,396,160.4,0.0796845880525791
3,397,160.3,0.0798224785841232
3,398,160.2,0.0799210691371309
3,399,160.1,0.0799802624146293
3,400,160,0.08
3,401,159.9,0.0799802624146293
3,402,159.8,0.0799210691371309
3,403,159.7,0.0798224785841232
3,404,159.6,0.0796845880525791
3,405,159.5,0.0795075336238055
3,406,159.4,0.0792914900291475
3,407,159.3,0.0790366704775499
3,408,159.2,0.0787433264451453
3,409,159.1,0.0784117474270777
3,410,159,0.0780422606518062
3,411,158.9,0.077635230758169
3,412,158.8,0.0771910594355301
3,413,158.7,0.0767101850273593
3,414,158.6,0.0761930820986408
3,415,158.5,0.0756402609675347
3,416,158.4,0.0750522672017545
3,417,158.3,0.0744296810801577
3,418,158.2,0.0737731170200806
3,419,158.1,0.0730832229709825
3,420,158,0.0723606797749979
3,421,157.9,0.0716062004950276
3,422,157.8,0.0708205297110316
3,423,157.7,0.0700044427852184
3,424,157.6,0.0691587450968564
3,425,157.5,0.0682842712474619
3,426,157.4,0.0673818842371475
3,427,157.3,0.0664524746129461
3,428,157.2,0.0654969595899476
3,429,157.1,0.0645162821461191
3,430,157,0.0635114100916989
3,431,156.9,0.0624833351140852
3,432,156.8,0.0614330717991599
3,433,156.7,0.0603616566300148
3,434,156.6,0.0592701469640687
3,435,156.5,0.0581596199895819
3,436,156.4,0.057031171662603
3,437,156.3,0.0558859156253912
3,438,156.2,0.0547249821073871
3,439,156.1,0.0535495168098117
3,440,156,0.0523606797749979
3,441,155.9,0.0511596442415692
3,442,155.8,0.0499475954865942
3,443,155.7,0.0487257296558617
3,444,155.6,0.047495252583429
3,445,155.5,0.0462573786016093
3,446,155.4,0.0450133293425722
3,447,155.3,0.0437643325327406
